id,box
c109b7f345205b9c,0.00 0.00 0.85 1.00
cad280a41a2fa25a,0.33 0.12 0.68 0.74
b7f69c61a45ffad0,0.24 0.02 0.53 0.99
2e9778a50e10a8d0,0.11 0.13 0.22 0.39
b3c2537610db670b,0.00 0.00 0.91 0.82
fb15f85b3fd1fd34,0.51 0.00 0.76 1.00
cc05235716262d8d,0.00 0.24 0.73 0.72
2a3e4005ec461390,0.21 0.00 1.00 1.00
74401c3c4656fa39,0.26 0.63 0.52 1.00
abefc36584438507,0.03 0.00 0.96 0.92
2e17020a7b95d043,0.03 0.13 1.00 1.00
2a619ca4392d98f4,0.20 0.43 0.62 0.66
b073fd4cfa75d9b5,0.45 0.00 1.00 1.00
2b1b03ba70c7eed2,0.00 0.01 0.85 0.79
767029161f649a4a,0.10 0.00 1.00 1.00
b0855c0b25a02b37,0.00 0.00 0.87 1.00
2b9a3395365251f5,0.10 0.00 0.38 1.00
b884401b946b9a3e,0.24 0.18 0.79 1.00
9ca6848be31ffa80,0.26 0.00 0.73 0.75
2c4be5790e995907,0.00 0.00 1.00 1.00
ca24a98b3cdc652f,0.00 0.00 0.74 1.00
7b1b0fe81d2fbe83,0.00 0.00 0.95 1.00
32a3d4848061b746,0.00 0.00 1.00 1.00
b71f45c64bf8c780,0.10 0.00 0.87 1.00
60093ddbb1ac5e40,0.00 0.00 0.77 1.00
4da764bd6fed6254,0.00 0.29 1.00 1.00
2a85144243e424fd,0.03 0.00 0.71 1.00
73e908b904700206,0.08 0.02 0.99 1.00
2c4cc260ce892aa7,0.24 0.00 1.00 0.96
aadf00fa117a3b49,0.00 0.21 0.54 0.77
4e80d1fb3ad229df,0.29 0.00 0.75 1.00
b081bc3c8c089d9f,0.00 0.00 1.00 1.00
2c58f37735a1dd06,0.10 0.06 1.00 0.67
2e531a66c2b42b31,0.00 0.18 0.96 0.85
2b7dbbbf912f1efb,0.00 0.00 0.86 1.00
62b999f039a9d5e0,0.22 0.10 0.84 0.89
de7b91cf8c3f9d49,0.19 0.32 0.79 0.73
737f2bd97ee38086,0.00 0.00 1.00 1.00
ad1c77d0abc809e6,0.00 0.25 0.83 1.00
339b75ae848d489a,0.29 0.09 0.57 0.90
2aee95c61b06e0d7,0.00 0.00 1.00 1.00
32105ec3e3484a15,0.33 0.22 0.58 0.77
2ad2d2ce52088fc9,0.19 0.20 0.61 0.73
2d0b966d48332d8d,0.17 0.00 1.00 1.00
fcdf465def096953,0.09 0.17 1.00 0.72
792fa680ccbb3494,0.01 0.00 0.91 1.00
2ae98a372b3affa8,0.15 0.32 0.47 0.59
33ac1042fc48f427,0.07 0.12 0.94 1.00
31a3d44d5eb6e120,0.00 0.58 0.71 0.97
4becc959e575087a,0.12 0.22 0.60 0.76
2c90d33cb57415cf,0.05 0.07 0.55 0.97
2b106eaa2c022720,0.19 0.00 0.85 1.00
b6cc83efee4ad3dd,0.01 0.00 0.86 1.00
2a0e0fa5bb18e9ef,0.36 0.03 0.62 0.92
ec5b2baabbf696e8,0.15 0.28 0.74 1.00
641bb50ac3d81f02,0.04 0.36 0.63 0.73
9db4dfb9d9aaa692,0.13 0.00 0.71 1.00
73357b2c986acf85,0.44 0.34 0.85 0.98
aa0e4c7e5b8af076,0.01 0.00 0.92 0.99
50a4cb0fcfae32a1,0.00 0.00 0.69 1.00
602ed397296fcd97,0.00 0.00 1.00 1.00
ebc3283b46aafa6b,0.00 0.00 1.00 1.00
2b3ba69c8d6cd9a6,0.31 0.44 0.85 1.00
2d10e4f55c4282ea,0.10 0.00 0.72 0.76
2b9338bec3cf8c1d,0.00 0.00 0.46 1.00
2f0de096c1016293,0.29 0.00 1.00 1.00
3158da1fcfdfb46d,0.03 0.22 0.68 0.45
7a57a756efcb4a19,0.00 0.40 0.80 1.00
7bf0c3c561d46c2f,0.16 0.03 0.40 0.96
2b8577b30e1ae890,0.00 0.00 0.62 1.00
2d20d498a9515508,0.20 0.31 0.68 0.93
b755ebd8562ffdf5,0.20 0.00 0.77 0.89
31c48d329458fea1,0.11 0.26 0.80 0.68
ad300bc272b7fe2f,0.07 0.15 0.72 0.90
2da3c492142a92c2,0.04 0.00 0.91 1.00
9b8644c5372249e4,0.26 0.00 1.00 1.00
64102abd5654ec56,0.00 0.00 0.38 0.88
2a78b9d955d9cb90,0.28 0.00 0.48 1.00
7b4bfccef1ef766f,0.00 0.00 1.00 1.00
b86ccef589320965,0.24 0.11 0.57 1.00
2d55f1b854cc0e06,0.12 0.49 0.86 1.00
300b50b9ba3932ba,0.14 0.00 1.00 1.00
72daa506c8f52064,0.23 0.00 0.87 0.96
b70ebc3420e0061c,0.00 0.00 0.62 0.85
3028dfe49393f62b,0.18 0.01 0.95 0.81
57803362dca66f02,0.00 0.00 0.87 1.00
b56ab7d06d08cdb5,0.32 0.00 0.81 1.00
5a604d021db90eb9,0.26 0.31 0.68 0.99
764bfd0d8426ad93,0.00 0.00 0.69 0.58
b4cccc2d6033c224,0.13 0.07 0.90 0.84
634381f00c3999b9,0.20 0.00 0.89 1.00
ad05376120830545,0.08 0.05 0.92 1.00
faaa745266a0cc9f,0.00 0.25 1.00 0.90
2b6be48d46435a15,0.07 0.00 0.86 0.28
9f2522f9c5318c89,0.11 0.00 0.52 1.00
4de6f824898ef9a6,0.24 0.00 0.93 0.70
2ad767385de53a46,0.00 0.56 1.00 1.00
ae009059eb9e57e4,0.06 0.52 1.00 1.00
2b8f0bcad378d394,0.22 0.00 0.88 0.90
61db647af17ce24f,0.04 0.00 1.00 1.00
7ac5080d2e286409,0.09 0.12 0.88 0.69
60f066b5dc3fab78,0.00 0.00 1.00 1.00
75aeff81c534ca95,0.00 0.00 1.00 1.00
2a124759659d7c30,0.03 0.00 0.67 0.58
2bcd5f96c8ef28ca,0.00 0.00 1.00 1.00
743e6c516e923f0b,0.03 0.03 1.00 1.00
2dbc08d0047465de,0.00 0.00 1.00 1.00
2e9ff5ec4b8c6007,0.00 0.09 0.64 0.61
f0f467f07a29cb21,0.00 0.00 1.00 1.00
499478cc96fbe190,0.03 0.00 1.00 1.00
2a12a27ece9e0b7d,0.17 0.00 0.96 0.84
9fd87b4c9136f938,0.30 0.40 0.48 1.00
df215f04d6a87820,0.02 0.00 0.96 1.00
2a8922feb5db5218,0.06 0.00 1.00 1.00
32ecda4b3b193143,0.15 0.00 1.00 1.00
333de3aaa99c4076,0.36 0.33 0.62 1.00
9fdb9e570abcde90,0.22 0.00 0.92 1.00
64d8ac53d467f30f,0.04 0.18 0.87 0.66
317d8d6557d2a39e,0.14 0.35 0.52 0.50
2b3141185317601e,0.03 0.29 0.94 0.52
f24c1d0626ad4de9,0.00 0.00 1.00 1.00
7b7097128e4a1284,0.00 0.00 0.92 1.00
2acb24438446f36d,0.04 0.17 0.97 1.00
624e44330e507e32,0.20 0.17 0.65 0.42
2be90462c6dde75c,0.62 0.00 0.82 1.00
2bbce9c0c20d854e,0.08 0.00 1.00 0.93
76406012a474752b,0.01 0.06 0.59 1.00
2b37dfed51d052f6,0.34 0.35 0.85 0.47
515b282146366578,0.09 0.02 0.58 0.98
2cb597a611143ecc,0.00 0.00 0.80 1.00
fc570f69830ea364,0.01 0.00 0.30 0.53
76204084d0fa8d5f,0.00 0.00 0.90 0.70
62cbd6160bc0a618,0.28 0.00 0.53 1.00
775e21c346d2b8a2,0.00 0.00 0.71 1.00
797e75bc1c23f3b1,0.00 0.12 0.77 1.00
73931bd0b1955b9c,0.08 0.00 0.43 1.00
b4ca06a095aaad8e,0.00 0.00 1.00 1.00
73252b0c80644ae3,0.27 0.16 0.66 0.86
9cfb02be67600730,0.22 0.53 1.00 0.89
755bbc943d15b336,0.07 0.19 0.86 0.84
2bb6af84e161607a,0.09 0.49 0.55 0.80
7a6a43bb0df23f6f,0.08 0.00 0.75 1.00
7961e1addf90f043,0.16 0.11 0.66 0.97
7c7291e6f6a42ddb,0.12 0.00 0.73 1.00
2ef4037e649973d3,0.27 0.26 0.87 1.00
75fd51cadfc36e19,0.03 0.00 1.00 0.86
73563b261ed854b2,0.04 0.20 0.89 0.80
33db928331f29bdb,0.05 0.00 1.00 1.00
4c91844657575bfc,0.09 0.20 0.92 0.71
74f3a174203c1c63,0.00 0.00 0.66 1.00
2a7ab80cb6f92431,0.00 0.00 0.82 1.00
b4ee221ce47cdd23,0.00 0.00 0.84 1.00
9d3ef82363c040d0,0.11 0.14 0.62 0.46
2bb66edcde899928,0.11 0.42 1.00 1.00
acc622febe6ae8cf,0.43 0.69 0.77 0.97
2b39cf0a88780690,0.24 0.34 0.80 0.64
2cb314c16a5958c5,0.00 0.00 1.00 1.00
32658ba46301330e,0.21 0.00 0.59 1.00
eca081108846cd64,0.22 0.00 0.65 0.97
f39e616f522dea43,0.41 0.00 0.80 0.73
2b940077b6b82857,0.00 0.00 0.85 1.00
2b7edfd95af40a04,0.00 0.00 0.75 0.90
b88556093f29e982,0.02 0.24 0.97 0.93
2af6fbdde24438e0,0.00 0.28 0.56 0.99
604869fb8227eeca,0.31 0.12 0.64 1.00
b44357cf3fd68127,0.36 0.01 0.64 0.80
3050e6a686db5adf,0.00 0.00 0.88 1.00
2b30ee66a74d6c88,0.00 0.00 0.29 1.00
62036e9cf8b7f94f,0.07 0.00 1.00 1.00
2e12fcc473cf4c6c,0.08 0.36 0.84 0.63
7c11b25576f2fe7e,0.23 0.00 0.94 1.00
6154bdfed4ba4616,0.17 0.24 0.95 1.00
60c3f164c5876d38,0.17 0.00 0.55 1.00
2e5596e55b133ca4,0.32 0.35 0.48 1.00
742732d7432f6564,0.00 0.00 1.00 1.00
2ed5451f37898d38,0.00 0.04 1.00 1.00
2a78d79fa3e6c9bc,0.43 0.00 0.55 1.00
2a6229db28fd9162,0.00 0.17 1.00 0.88
b4466570a8cf4126,0.16 0.06 0.88 1.00
ead1c016e591bf1c,0.08 0.00 1.00 0.68
2a1b1ec89270ab97,0.18 0.28 0.53 1.00
2b856f3dfd984e92,0.01 0.15 0.96 0.95
df62633342f5d0a3,0.00 0.00 0.48 0.59
b54e940b3233f44b,0.22 0.00 1.00 1.00
781852c97cfcd747,0.00 0.00 0.87 1.00
2e2c6d58d83b5bbe,0.00 0.00 0.51 1.00
2be2c47f4189c150,0.00 0.19 0.68 0.63
64366495ec725b78,0.23 0.00 1.00 1.00
fc015eb272399745,0.05 0.20 1.00 1.00
9cfe5dece30f452b,0.14 0.00 1.00 1.00
60b8e14234ea55f8,0.04 0.30 0.64 1.00
b7f9d3a7e1c51ae3,0.09 0.05 0.83 1.00
4c12f41aad115b3f,0.29 0.00 0.86 1.00
793b4aa6da1c73f9,0.00 0.00 1.00 1.00
2e35d1465914359d,0.04 0.12 1.00 1.00
5a58b699ec8c7164,0.28 0.01 0.83 0.97
fc4329006260864b,0.00 0.21 0.63 0.87
f25354faefcf6025,0.07 0.27 0.78 0.74
60aacb1653bbb561,0.00 0.10 0.85 0.79
2a62e79fbb4f3c21,0.48 0.00 0.79 0.30
3389db1f4fc70e3f,0.01 0.00 1.00 1.00
650bcede37228c70,0.11 0.00 1.00 1.00
9d6db61d5815eb89,0.10 0.00 1.00 1.00
2b54ae1bd857cde0,0.10 0.05 0.93 0.85
9e5807a16ad5d944,0.14 0.00 0.56 0.72
b69af06c3e1d09a3,0.17 0.29 0.73 0.81
2caf254193301916,0.02 0.00 0.94 0.86
9e7c4886aee635b7,0.22 0.00 0.67 1.00
78b0fa2fbfe56662,0.00 0.00 1.00 0.86
2c150f45b93b3306,0.00 0.00 0.90 1.00
62b42d1b23d51d65,0.02 0.10 0.65 1.00
2c6ef9ab5062a42f,0.08 0.00 0.85 0.96
2b4187720fd43f3d,0.05 0.13 0.34 0.90
f2852ee6c3b85f96,0.19 0.23 0.71 0.91
2a4336c87c7009ce,0.01 0.42 0.81 1.00
7876166e39636afa,0.00 0.00 1.00 0.85
2cec2a39bd621fc6,0.21 0.25 0.67 0.53
2ca1be8517f08f08,0.00 0.08 1.00 1.00
49e05e6e4b4e2111,0.16 0.11 0.86 0.92
2d50a2cb74e3c013,0.00 0.00 0.93 0.80
2dd54dc0d1ced543,0.24 0.00 0.84 0.99
9ec9e0380e516851,0.00 0.03 0.83 0.99
2b5d1cb48ee1038f,0.38 0.00 0.54 0.37
2ec0d0531ceaadcf,0.18 0.39 0.38 0.68
2b89427060727e9f,0.15 0.17 1.00 0.92
2a9ec3781dbf37b3,0.07 0.22 0.49 0.61
2de0d4966c235d81,0.24 0.00 0.94 1.00
607f75257fa30c72,0.31 0.12 0.95 1.00
2a55eeec6ad29d69,0.01 0.00 1.00 1.00
32d754f453ee657a,0.00 0.00 0.82 1.00
608233cd75000957,0.00 0.00 0.91 1.00
2e18d6041e6eb4b5,0.36 0.12 0.51 0.35
78bbca6d1b7a7fac,0.00 0.00 1.00 1.00
fc86a79c286ec2f2,0.34 0.00 0.93 0.99
2d94d6a1e7ca20e7,0.25 0.27 0.84 0.58
2a42f67247532525,0.00 0.00 0.61 1.00
2ce1c68cfb655417,0.23 0.13 0.72 0.65
f2bd9b6e1df8aac9,0.23 0.04 0.49 0.81
b637643586010308,0.24 0.00 0.46 0.34
9e9d255eafb547ca,0.29 0.00 0.60 0.99
75734ea0eee354c9,0.12 0.00 1.00 1.00
63a8d5f7520148ab,0.00 0.00 0.71 1.00
6200a798fa839ad8,0.17 0.02 0.87 0.98
9d58120a32e2ed8a,0.05 0.00 1.00 1.00
60270500eab5bc9b,0.00 0.00 0.87 1.00
3129e2a822a5f078,0.04 0.00 1.00 1.00
fddf89da7e2ed209,0.01 0.00 1.00 1.00
abdd3bdff9c94853,0.00 0.00 0.82 1.00
2a6f7f5dcde47c84,0.27 0.17 0.90 0.79
f41779b329ac18f2,0.17 0.00 0.79 1.00
61072d13b2cee959,0.00 0.00 1.00 1.00
f2ad9936f08a1def,0.08 0.10 0.92 0.94
2d25004f4fa1f73f,0.13 0.12 0.90 1.00
2ed7dacb2f71cd77,0.00 0.01 1.00 1.00
ed45ff1c2c4255ef,0.04 0.29 0.83 0.52
2d64269fe69ef42d,0.15 0.08 0.42 1.00
79f037cc665ba8bc,0.46 0.00 0.88 1.00
2a32f475d92924df,0.00 0.16 0.87 1.00
638ecf6dd4ffe86c,0.00 0.00 1.00 1.00
b5e61460c6acb9bf,0.30 0.24 0.64 0.77
ff034b4bc66b8dc5,0.03 0.41 0.74 1.00
49dd7d1b6446b7e8,0.61 0.51 0.78 0.91
4faac7d1b782a509,0.24 0.00 0.78 0.77
316d21f6b0710523,0.38 0.18 0.57 0.29
2c66ed1d3112090d,0.00 0.27 0.57 0.76
6547ff58bf7974ff,0.36 0.22 0.56 0.87
2b466f954e173b84,0.32 0.00 0.65 0.73
6412b995fd71d8d2,0.01 0.07 0.78 1.00
2e8a68aaa25a9fb8,0.11 0.26 0.88 0.71
2ce79ca13b1e39f4,0.05 0.00 1.00 1.00
75046111a07eb9ba,0.04 0.10 0.91 0.89
7365641aa611b4bc,0.12 0.00 0.63 1.00
2df185aa561f3506,0.06 0.00 0.93 0.71
b3a527fd124823c2,0.07 0.44 0.82 0.89
2c6fcf00ce2dabae,0.00 0.34 0.48 0.73
74feb5c29f962c7b,0.00 0.00 1.00 1.00
ac041e9350ac6a7a,0.00 0.00 0.71 1.00
329a8ba934a6293f,0.05 0.00 0.48 1.00
2a6edc4bb4fbb7ea,0.00 0.17 1.00 1.00
79b2741508078acf,0.15 0.00 0.35 1.00
9dabb61ccc3d6dca,0.09 0.03 0.93 0.59
93ae4ea5041fe9b8,0.17 0.00 0.84 1.00
2ccdbe9fe8c729b3,0.14 0.00 1.00 1.00
6351363e463015c7,0.04 0.00 1.00 1.00
2d0e3d46a1ffe0e7,0.10 0.27 0.78 0.81
788bac967f45c6ea,0.03 0.00 0.78 1.00
7b49a1caa1d7e99d,0.21 0.10 0.89 0.93
643909a3a616f6fb,0.18 0.26 0.80 0.84
2e7a17f02dbf5575,0.00 0.00 1.00 1.00
b548cd97bf0717fe,0.04 0.07 0.93 0.95
ebc8c7d9c0716f17,0.00 0.00 0.77 1.00
637f8a718b0844b5,0.19 0.00 0.67 1.00
b3be2d94df2e5d83,0.30 0.00 0.69 1.00
b7b77c1a2904e65d,0.37 0.00 0.53 0.99
2eee1c8ca1a145f5,0.34 0.34 0.63 1.00
2a90aa26743f56d2,0.20 0.00 0.78 1.00
7cd5c3eb4d1844d3,0.03 0.00 0.57 0.97
654fe734686bb01c,0.00 0.32 0.95 1.00
650f9d59b49d0542,0.00 0.00 1.00 1.00
9f86164df3493dc2,0.19 0.23 0.67 0.54
60800d43b42e218a,0.16 0.27 0.92 1.00
32b5a2d617b20227,0.00 0.21 0.92 1.00
78d8cf277f626f7a,0.00 0.00 0.83 0.61
ebc7b95e9ca2850e,0.00 0.00 0.89 1.00
2a1ed0f89992ffb7,0.15 0.00 0.88 1.00
2c87cecf623d1838,0.12 0.00 1.00 1.00
7997131939bc495a,0.02 0.07 0.61 0.49
f387baeb651a4fc1,0.27 0.44 0.41 0.62
64155a487a80cba4,0.00 0.00 0.79 1.00
30af2e369a564c42,0.14 0.09 0.90 0.94
2d2fcb7a0bfd1f56,0.10 0.02 1.00 0.94
7a83c019a36931ca,0.25 0.03 0.59 0.54
2a632de8454d1632,0.04 0.00 1.00 1.00
2d70f125caaf0a02,0.00 0.00 1.00 1.00
311349721bb3c474,0.33 0.00 0.59 1.00
fd29cc9a50adcee7,0.03 0.00 1.00 1.00
7314d236fa377298,0.00 0.00 1.00 1.00
64708b04f3aac615,0.09 0.00 0.82 0.52
b8aa1b133583da2c,0.20 0.10 0.98 0.74
2a10db679d3f00ad,0.26 0.00 0.57 0.70
afce03ef31dafc5a,0.16 0.09 0.74 1.00
75ba6e607a4c3e57,0.00 0.06 0.93 1.00
33b8d676628be2d7,0.17 0.00 0.53 1.00
2ac2ec4a18386b57,0.05 0.00 0.74 0.78
78ee69c38f6e5f1d,0.00 0.00 0.92 1.00
2b12edaffe111f19,0.05 0.00 0.88 0.92
2dc3255e3efe4be1,0.03 0.00 0.51 1.00
ec3b542e3057b908,0.36 0.00 1.00 0.95
7350b17b82338de4,0.00 0.00 0.90 1.00
75925416c0cc2c90,0.25 0.00 0.63 0.35
7c2d6143cf33535d,0.00 0.00 0.96 1.00
2c433ef7b94e6ecc,0.13 0.00 1.00 1.00
60810e39e78c7dfe,0.01 0.06 1.00 1.00
b235d2060b0bf410,0.23 0.23 0.99 0.87
4e2f55971a9ff6ba,0.05 0.00 1.00 1.00
b336c2c7d0216a68,0.33 0.30 0.79 1.00
32ca6e083b622776,0.36 0.00 1.00 1.00
5a5f26ff8ce8fe93,0.25 0.00 0.79 1.00
6471cfb935483912,0.29 0.00 1.00 1.00
625d2b02d2cea69e,0.06 0.02 1.00 1.00
6067b49e2f57e93d,0.16 0.20 0.70 0.76
3056ca467e963565,0.20 0.00 0.82 1.00
6216fe68858076d5,0.00 0.00 0.83 1.00
b147721847d2de7d,0.00 0.00 1.00 1.00
2c3b35bc70bb16d3,0.23 0.22 0.67 0.70
2c2b6c5bece572ab,0.39 0.05 0.61 0.54
b1748b46f59ab675,0.05 0.39 0.89 0.67
765fa189730e9ea1,0.32 0.27 0.86 0.83
2b812fd330b2f47d,0.19 0.38 0.57 0.77
498058fa80ef9960,0.04 0.13 1.00 0.58
307c332ecb94e054,0.00 0.34 1.00 1.00
ebb96b89f7c1d0ab,0.15 0.00 0.97 1.00
b1e2d0f75e9abed0,0.09 0.15 0.64 1.00
49cbabf8e91feda2,0.47 0.18 1.00 0.84
2a49b891bd64900c,0.22 0.00 0.65 1.00
4f2fa11c984a7829,0.42 0.26 0.91 0.87
9c926f3a4705b5a7,0.11 0.00 0.88 1.00
766dc4a514db8ead,0.07 0.06 0.80 1.00
ebcdb97950c7998d,0.10 0.23 1.00 0.48
4efd2715ecfb442d,0.00 0.00 0.68 1.00
502b10a5b15e0d47,0.18 0.28 0.63 0.72
ac9ef5777d19aa32,0.24 0.00 0.94 1.00
2dc9f8e6a204404d,0.00 0.00 0.83 1.00
2ee340107a812005,0.09 0.32 0.69 0.45
f0eab475b4dc40f5,0.00 0.00 0.77 1.00
61a4bcb41005a280,0.14 0.00 0.94 1.00
2a2c5e7b2b3897e9,0.00 0.00 0.86 0.39
b5cb764a3333ad98,0.03 0.00 0.93 1.00
7b194f92895fdc11,0.10 0.00 0.94 1.00
2e790a05c2dc905e,0.07 0.13 0.85 0.68
2c68d383b69804ef,0.08 0.00 0.80 1.00
de6c423151678b39,0.09 0.23 1.00 1.00
b6349435f0962fc4,0.00 0.00 1.00 1.00
335d78edc03ccb16,0.32 0.00 0.53 1.00
2e0fb150bf7b9d44,0.46 0.36 1.00 1.00
64a0dbf15534090c,0.00 0.32 0.56 1.00
651d7a1054099cd1,0.09 0.00 0.54 1.00
2d8d7b9cdb2e715a,0.31 0.00 0.90 1.00
641cc5ed84ca1c5e,0.04 0.02 1.00 1.00
2cd2b279d3f2bb52,0.03 0.32 1.00 1.00
73c5f9cf3e173756,0.05 0.14 0.85 0.84
cb83ec3f1debd02d,0.13 0.00 1.00 1.00
2e79cd9e625930b0,0.00 0.00 0.96 1.00
9d1a8f3213525b6e,0.26 0.00 0.50 0.51
9d457c9a5f59d4a1,0.12 0.00 1.00 1.00
32501d039694961b,0.00 0.00 0.61 1.00
2c3a9c7399f5476f,0.11 0.00 1.00 1.00
2acb70b6035c0b33,0.02 0.00 0.83 1.00
2b5dad3248f61a96,0.00 0.00 0.73 1.00
2adfb5d1f19dceab,0.08 0.00 0.96 0.87
2c28e5594f2365fc,0.26 0.59 0.89 1.00
61a9116253b1b79c,0.23 0.33 0.53 0.73
9d5c27655f158792,0.00 0.00 0.55 1.00
2b9aace81dfe6d87,0.14 0.00 0.39 1.00
748567b6ce7a1f03,0.00 0.00 1.00 1.00
9e640f246a505b82,0.35 0.06 0.83 0.81
9ff2913808561bed,0.25 0.38 0.37 0.64
792bbeff57d7a4b3,0.00 0.06 1.00 0.44
60703332a011829e,0.56 0.00 1.00 1.00
9a301de057fdef3d,0.00 0.10 0.97 1.00
6460b1cb4e458fc2,0.14 0.00 0.55 0.47
62c9f0017a218dc1,0.17 0.07 1.00 1.00
2e7f130417c7496d,0.03 0.05 0.90 0.97
b287aee0db24ebcd,0.15 0.04 1.00 0.83
ab663bd61a1d8bb8,0.11 0.00 1.00 0.67
7a283f1607d27a4d,0.22 0.32 0.82 0.86
2ba1cff63892074a,0.14 0.00 0.54 1.00
72d7e7fbf8dd0ca2,0.33 0.00 1.00 0.87
2b953db65113dafe,0.28 0.00 1.00 1.00
624a58de0bf520db,0.06 0.04 0.84 0.80
2f1f15967fc75667,0.00 0.00 0.96 1.00
61f3074ae6b35e1f,0.32 0.21 0.94 1.00
b082d3812b8d9c7e,0.40 0.00 0.65 1.00
2ec23d15ffc8c190,0.05 0.32 0.81 1.00
2e66d1cccd74326d,0.17 0.00 0.82 0.96
2afbb881cf98fcde,0.00 0.00 0.75 1.00
323354bb9c05bc8c,0.00 0.00 0.80 0.87
656eb63bd4495200,0.00 0.00 1.00 0.85
2ca5755435474808,0.03 0.00 0.92 1.00
77cebf4eb6c0fa4d,0.08 0.00 1.00 0.80
322df9545e798fed,0.00 0.17 0.93 1.00
7963219551c5bfde,0.23 0.41 0.52 0.60
8cc8bda59d358c79,0.05 0.20 0.44 0.70
fc33c76931dd7785,0.04 0.00 0.44 0.60
2b0335c9b7f54f2d,0.04 0.00 1.00 0.75
6321eb0fa33f3f54,0.11 0.24 0.48 0.75
78c3db574dda7b4d,0.38 0.00 1.00 1.00
656008b291ce9868,0.00 0.00 0.90 1.00
62f98e7b3f892ec9,0.05 0.18 1.00 0.94
602210291594f77a,0.00 0.00 0.76 1.00
2d290872e22d5b82,0.11 0.14 0.78 0.81
3094a7a9380d7832,0.19 0.00 1.00 1.00
2b510948fad059fe,0.03 0.31 0.89 0.77
762c1ce698b4a40e,0.35 0.00 0.89 1.00
2e7b1cd259757743,0.20 0.32 0.74 0.59
b5e303e5fc6ac053,0.00 0.00 0.94 1.00
2a65295f81a83083,0.33 0.00 0.43 0.52
60e2d2f377f3a4cd,0.07 0.03 0.89 1.00
ec31ba20eaabcd3e,0.00 0.00 0.51 0.69
798cb12ab07b71bc,0.00 0.00 1.00 0.82
62ef3ac5a33b2301,0.05 0.26 0.85 1.00
498c47a6374a7fdc,0.22 0.00 0.40 1.00
b866e8f28f1d0fdc,0.20 0.12 0.50 1.00
79db2792f098081d,0.08 0.24 0.47 0.78
497717e91e997a59,0.00 0.24 0.78 0.94
2d8f115a0034ed99,0.10 0.21 0.64 0.89
de76c66308fe2d08,0.30 0.08 0.50 0.94
2aada69905351bbb,0.34 0.00 1.00 1.00
6341445afb0f0fd7,0.00 0.00 1.00 1.00
af3e59d8e794f25c,0.36 0.00 0.48 0.23
2d4fb0db3fa3b40c,0.00 0.20 0.53 1.00
2bcaa5bfddf5c73d,0.11 0.17 0.60 0.57
fdd4797849f7f6fa,0.06 0.00 1.00 1.00
2b1094514818d00b,0.16 0.06 0.65 0.95
33abe48b814f786c,0.06 0.02 0.59 1.00
3198121e82883831,0.14 0.21 0.76 0.80
2e11c44492ecd943,0.26 0.49 0.39 0.74
2a18f9a13925291b,0.00 0.00 1.00 0.94
2c61c3a1e45e70ce,0.02 0.16 0.59 1.00
2dc8988d8ba7775b,0.22 0.00 0.54 1.00
77347ef88813f59e,0.18 0.00 0.87 1.00
2d171b14da1aacca,0.00 0.00 1.00 1.00
73b22ff48740a2cf,0.29 0.22 0.74 0.82
acfcb848514fcc64,0.06 0.12 0.81 0.87
2ab2feb66d384547,0.02 0.07 0.31 1.00
2cf6c51eea5db618,0.09 0.00 0.68 0.97
2b10e093f1225dcc,0.28 0.14 0.95 0.82
7842ef531edcbd8a,0.26 0.00 0.42 0.17
741bef95629eb4bd,0.00 0.16 0.89 1.00
2a35e2e1c9157d7b,0.19 0.23 0.79 1.00
60f11e9f357da2ce,0.21 0.29 0.57 0.76
2b1bb1906582f39d,0.00 0.00 0.76 0.82
32646faf06f8f360,0.18 0.00 0.56 0.53
72dfd6c544cc1cea,0.00 0.00 0.76 0.72
de7daeb80841d085,0.06 0.00 0.80 1.00
63d29a1428c61d2c,0.00 0.00 0.84 0.98
b2555482c8dc0575,0.09 0.00 0.41 0.59
6330d07e9be38997,0.00 0.00 0.79 1.00
2a193ab0181befa4,0.06 0.40 1.00 0.83
2c2e0b06b71ded72,0.00 0.07 0.87 1.00
61123fcff2ebf82a,0.03 0.14 0.47 0.31
2c32df01e8db37f6,0.00 0.00 0.74 0.90
2a507ac8adc2ccd6,0.15 0.00 0.67 0.95
2cac93983a7cddc0,0.10 0.15 0.73 0.68
32d0d18cf96248f0,0.25 0.16 0.70 0.85
2d58bf1592232970,0.13 0.27 0.73 0.42
328d419d79318c4a,0.08 0.00 0.95 1.00
645a45900451b53f,0.06 0.28 0.76 0.59
60e2831ad7e72f31,0.02 0.03 0.87 0.98
2f1ea09cfb198973,0.03 0.00 0.56 1.00
656a173d9bd439cc,0.00 0.00 1.00 1.00
659dbcbd2026e823,0.27 0.20 0.47 0.62
2b354518f395e431,0.33 0.05 0.71 0.94
49a81a03dcf4bf15,0.31 0.00 0.68 1.00
2bde206bfc81788a,0.36 0.00 0.75 0.84
2a78ec58e1f63bc5,0.21 0.03 0.66 0.95
ea9ace2aef7474fe,0.00 0.00 1.00 0.90
607b0fb6671c0469,0.17 0.00 0.77 1.00
7abc938e16dcc514,0.00 0.00 0.83 0.86
2b078ecd457710bf,0.00 0.00 1.00 1.00
60634f5eb0fe75ce,0.24 0.07 0.84 0.92
2cce78a945a0135a,0.00 0.00 0.52 0.93
4fca31bb4d75c616,0.30 0.04 0.68 0.90
2dbbabcfd25f778b,0.27 0.00 1.00 1.00
